film,filmLabel,genreLabel,countryLabel,duration
http://www.wikidata.org/entity/Q63206777,Ловушка для Бамбра,комедийный фильм,СССР,599
http://www.wikidata.org/entity/Q63352729,Я потеряла своё тело,комедийная драма,Франция,81
http://www.wikidata.org/entity/Q63919331,Бэтмен: Тихо,драматический фильм,США,82
http://www.wikidata.org/entity/Q63919331,Бэтмен: Тихо,боевик,США,82
http://www.wikidata.org/entity/Q63919331,Бэтмен: Тихо,фильм-тайна,США,82
http://www.wikidata.org/entity/Q63919331,Бэтмен: Тихо,супергеройский фильм,США,82
http://www.wikidata.org/entity/Q63919331,Бэтмен: Тихо,детективный фильм,США,82
http://www.wikidata.org/entity/Q63986099,Ласточки Кабула,драматический фильм,Франция,81
http://www.wikidata.org/entity/Q64513657,Q64513657,мультфильм,Канада,72
http://www.wikidata.org/entity/Q64513657,Q64513657,приключенческий фильм,Канада,72
http://www.wikidata.org/entity/Q64513657,Q64513657,мультфильм,Люксембург,72
http://www.wikidata.org/entity/Q64513657,Q64513657,приключенческий фильм,Люксембург,72
http://www.wikidata.org/entity/Q64513657,Q64513657,мультфильм,Франция,72
http://www.wikidata.org/entity/Q64513657,Q64513657,приключенческий фильм,Франция,72
http://www.wikidata.org/entity/Q64584884,Q64584884,фэнтезийный фильм,США,77
http://www.wikidata.org/entity/Q64584884,Q64584884,приключенческий фильм,США,77
http://www.wikidata.org/entity/Q64584884,Q64584884,семейный фильм,США,77
http://www.wikidata.org/entity/Q64744044,Душа,фэнтезийный фильм,США,101
http://www.wikidata.org/entity/Q64744044,Душа,приключенческий фильм,США,101
http://www.wikidata.org/entity/Q64744044,Душа,комедийная драма,США,101
http://www.wikidata.org/entity/Q64744044,Душа,фильм о привидениях,США,101
http://www.wikidata.org/entity/Q64768625,Q64768625,боевик,Япония,90
http://www.wikidata.org/entity/Q64768714,Q64768714,детский фильм,Мексика,89
http://www.wikidata.org/entity/Q64786781,Кругосветное путешествие Элькано и Магеллана,фэнтезийный фильм,Испания,85
http://www.wikidata.org/entity/Q64786781,Кругосветное путешествие Элькано и Магеллана,приключенческий фильм,Испания,85
http://www.wikidata.org/entity/Q64786781,Кругосветное путешествие Элькано и Магеллана,исторический фильм,Испания,85
http://www.wikidata.org/entity/Q65007238,Q65007238,фэнтезийный фильм,Япония,106
http://www.wikidata.org/entity/Q65127189,Сельма в городе призраков,фэнтезийный фильм,Мексика,97
http://www.wikidata.org/entity/Q65127189,Сельма в городе призраков,семейный фильм,Мексика,97
http://www.wikidata.org/entity/Q65127310,"Таинственный остров (мультфильм, 2019)",фэнтезийный фильм,Латвия,75
http://www.wikidata.org/entity/Q65127310,"Таинственный остров (мультфильм, 2019)",мультфильм,Латвия,75
http://www.wikidata.org/entity/Q65127310,"Таинственный остров (мультфильм, 2019)",приключенческий фильм,Латвия,75
http://www.wikidata.org/entity/Q65127342,Q65127342,короткометражный фильм,Польша,13
http://www.wikidata.org/entity/Q65127342,Q65127342,мультфильм,Польша,13
http://www.wikidata.org/entity/Q65127342,Q65127342,короткометражный фильм,Чехия,13
http://www.wikidata.org/entity/Q65127342,Q65127342,мультфильм,Чехия,13
http://www.wikidata.org/entity/Q65127342,Q65127342,короткометражный фильм,Словакия,13
http://www.wikidata.org/entity/Q65127342,Q65127342,мультфильм,Словакия,13
http://www.wikidata.org/entity/Q65127418,Бунюэль в лабиринте черепах,мультфильм,Испания,80
http://www.wikidata.org/entity/Q65127418,Бунюэль в лабиринте черепах,биографический фильм,Испания,80
http://www.wikidata.org/entity/Q65127418,Бунюэль в лабиринте черепах,мультфильм,Нидерланды,80
http://www.wikidata.org/entity/Q65127418,Бунюэль в лабиринте черепах,биографический фильм,Нидерланды,80
http://www.wikidata.org/entity/Q65127418,Бунюэль в лабиринте черепах,мультфильм,Германия,80
http://www.wikidata.org/entity/Q65127418,Бунюэль в лабиринте черепах,биографический фильм,Германия,80
http://www.wikidata.org/entity/Q65151272,Полководец Ттори 2: Шпионские уловки,приключение,Республика Корея,105
http://www.wikidata.org/entity/Q65151272,Полководец Ттори 2: Шпионские уловки,жанр экшн,Республика Корея,105
http://www.wikidata.org/entity/Q65248245,Q65248245,боевик,Китай,81
http://www.wikidata.org/entity/Q65248245,Q65248245,приключенческий фильм,Китай,81
http://www.wikidata.org/entity/Q65248245,Q65248245,фильм о боевых искусствах,Китай,81
http://www.wikidata.org/entity/Q65261964,Q65261964,мультфильм,Эстония,75
http://www.wikidata.org/entity/Q65268544,Q65268544,фэнтезийный фильм,США,90
http://www.wikidata.org/entity/Q65268544,Q65268544,приключенческий фильм,США,90
http://www.wikidata.org/entity/Q65503484,Конь Юлий и большие скачки,фэнтезийный фильм,Россия,77
http://www.wikidata.org/entity/Q65503484,Конь Юлий и большие скачки,комедийный фильм,Россия,77
http://www.wikidata.org/entity/Q65503484,Конь Юлий и большие скачки,приключенческий фильм,Россия,77
http://www.wikidata.org/entity/Q65503484,Конь Юлий и большие скачки,детский фильм,Россия,77
http://www.wikidata.org/entity/Q65552637,Губка Боб: Большой день рождения,фэнтезийный фильм,США,44
http://www.wikidata.org/entity/Q65552637,Губка Боб: Большой день рождения,анимационно-игровой фильм,США,44
http://www.wikidata.org/entity/Q65552647,"Юные Титаны, вперед! против Юных Титанов",фэнтезийный фильм,США,77
http://www.wikidata.org/entity/Q65552647,"Юные Титаны, вперед! против Юных Титанов",комедийный фильм,США,77
http://www.wikidata.org/entity/Q65552647,"Юные Титаны, вперед! против Юных Титанов",боевик,США,77
http://www.wikidata.org/entity/Q65552647,"Юные Титаны, вперед! против Юных Титанов",мультфильм,США,77
http://www.wikidata.org/entity/Q65552647,"Юные Титаны, вперед! против Юных Титанов",приключенческий фильм,США,77
http://www.wikidata.org/entity/Q65552647,"Юные Титаны, вперед! против Юных Титанов",научно-фантастический фильм,США,77
http://www.wikidata.org/entity/Q65552647,"Юные Титаны, вперед! против Юных Титанов",семейный фильм,США,77
http://www.wikidata.org/entity/Q65552665,Скуби-Ду: Возвращение на остров зомби,комедия ужасов,США,80
http://www.wikidata.org/entity/Q65552665,Скуби-Ду: Возвращение на остров зомби,приключенческий фильм,США,80
http://www.wikidata.org/entity/Q65679603,Ученик тигра,фэнтезийный фильм,США,84
http://www.wikidata.org/entity/Q17031156,Дикие лебеди,фэнтезийный фильм,СССР,57
http://www.wikidata.org/entity/Q17031156,Дикие лебеди,музыкальный фильм,СССР,57
http://www.wikidata.org/entity/Q17031156,Дикие лебеди,детский фильм,СССР,57
http://www.wikidata.org/entity/Q17125101,Песнь моря,фэнтезийный фильм,Ирландия,93
http://www.wikidata.org/entity/Q17125101,Песнь моря,мультфильм,Ирландия,93
http://www.wikidata.org/entity/Q17125101,Песнь моря,семейный фильм,Ирландия,93
http://www.wikidata.org/entity/Q17125101,Песнь моря,детский фильм,Ирландия,93
http://www.wikidata.org/entity/Q17125101,Песнь моря,фэнтезийный фильм,Бельгия,93
http://www.wikidata.org/entity/Q17125101,Песнь моря,мультфильм,Бельгия,93
http://www.wikidata.org/entity/Q17125101,Песнь моря,семейный фильм,Бельгия,93
http://www.wikidata.org/entity/Q17125101,Песнь моря,детский фильм,Бельгия,93
http://www.wikidata.org/entity/Q17125101,Песнь моря,фэнтезийный фильм,Люксембург,93
http://www.wikidata.org/entity/Q17125101,Песнь моря,мультфильм,Люксембург,93
http://www.wikidata.org/entity/Q17125101,Песнь моря,семейный фильм,Люксембург,93
http://www.wikidata.org/entity/Q17125101,Песнь моря,детский фильм,Люксембург,93
http://www.wikidata.org/entity/Q17125101,Песнь моря,фэнтезийный фильм,Дания,93
http://www.wikidata.org/entity/Q17125101,Песнь моря,мультфильм,Дания,93
http://www.wikidata.org/entity/Q17125101,Песнь моря,семейный фильм,Дания,93
http://www.wikidata.org/entity/Q17125101,Песнь моря,детский фильм,Дания,93
http://www.wikidata.org/entity/Q17125101,Песнь моря,фэнтезийный фильм,Франция,93
http://www.wikidata.org/entity/Q17125101,Песнь моря,мультфильм,Франция,93
http://www.wikidata.org/entity/Q17125101,Песнь моря,семейный фильм,Франция,93
http://www.wikidata.org/entity/Q17125101,Песнь моря,детский фильм,Франция,93
http://www.wikidata.org/entity/Q17154837,Астерикс: Земля Богов,комедийный фильм,Бельгия,85
http://www.wikidata.org/entity/Q17154837,Астерикс: Земля Богов,приключенческий фильм,Бельгия,85
http://www.wikidata.org/entity/Q17154837,Астерикс: Земля Богов,детский фильм,Бельгия,85
http://www.wikidata.org/entity/Q17154837,Астерикс: Земля Богов,комедийный фильм,Франция,85
http://www.wikidata.org/entity/Q17154837,Астерикс: Земля Богов,приключенческий фильм,Франция,85
http://www.wikidata.org/entity/Q17154837,Астерикс: Земля Богов,детский фильм,Франция,85
http://www.wikidata.org/entity/Q17195079,Снежные приключения Солана и Людвига,рождественский фильм,Норвегия,76
http://www.wikidata.org/entity/Q17198466,Q17198466,драматический фильм,Италия,77
http://www.wikidata.org/entity/Q17346011,Q17346011,приключенческий фильм,Япония,100
http://www.wikidata.org/entity/Q17414840,Q17414840,экранизация,Норвегия,74
http://www.wikidata.org/entity/Q17478919,Q17478919,мультфильм,Германия,82
http://www.wikidata.org/entity/Q17478919,Q17478919,детский фильм,Германия,82
http://www.wikidata.org/entity/Q17478920,Q17478920,детский фильм,Германия,84
http://www.wikidata.org/entity/Q17514279,Q17514279,комедийный фильм,Китай,80
http://www.wikidata.org/entity/Q17514279,Q17514279,приключенческий фильм,Китай,80
http://www.wikidata.org/entity/Q17631631,Акционеры,пропагандистский фильм,СССР,25
http://www.wikidata.org/entity/Q17991968,Q17991968,фэнтезийный фильм,Канада,63
http://www.wikidata.org/entity/Q17991968,Q17991968,комедийный фильм,Канада,63
http://www.wikidata.org/entity/Q17991968,Q17991968,боевик,Канада,63
http://www.wikidata.org/entity/Q17991968,Q17991968,приключенческий фильм,Канада,63
http://www.wikidata.org/entity/Q17991968,Q17991968,научно-фантастический фильм,Канада,63
http://www.wikidata.org/entity/Q17991968,Q17991968,семейный фильм,Канада,63
http://www.wikidata.org/entity/Q17991968,Q17991968,детский фильм,Канада,63
http://www.wikidata.org/entity/Q17996919,Q17996919,боевик,США,76
http://www.wikidata.org/entity/Q18112281,Том и Джерри: Потерянный дракон,фэнтезийный фильм,США,57
http://www.wikidata.org/entity/Q18112281,Том и Джерри: Потерянный дракон,семейный фильм,США,57
http://www.wikidata.org/entity/Q18151272,Лига Справедливости: Трон Атлантиды,супергеройский фильм,США,72
http://www.wikidata.org/entity/Q18162725,В поисках Титаника,фэнтезийный фильм,Италия,88
http://www.wikidata.org/entity/Q18162725,В поисках Титаника,фильм ужасов,Италия,88
http://www.wikidata.org/entity/Q18162725,В поисках Титаника,приключенческий фильм,Италия,88
http://www.wikidata.org/entity/Q18162725,В поисках Титаника,романтический фильм,Италия,88
http://www.wikidata.org/entity/Q18162725,В поисках Титаника,семейный фильм,Италия,88
http://www.wikidata.org/entity/Q18162725,В поисках Титаника,фильм-триллер,Италия,88
http://www.wikidata.org/entity/Q18182944,7-ой гном,фэнтезийный фильм,Германия,87
http://www.wikidata.org/entity/Q18182944,7-ой гном,комедийный фильм,Германия,87
http://www.wikidata.org/entity/Q18206766,Q18206766,фэнтезийный фильм,Китай,90
http://www.wikidata.org/entity/Q18206766,Q18206766,боевик,Китай,90
http://www.wikidata.org/entity/Q18206766,Q18206766,приключенческий фильм,Китай,90
http://www.wikidata.org/entity/Q18209842,Q18209842,фэнтезийный фильм,Чехословакия,65
http://www.wikidata.org/entity/Q18209842,Q18209842,мультфильм,Чехословакия,65
http://www.wikidata.org/entity/Q18209842,Q18209842,приключенческий фильм,Чехословакия,65
http://www.wikidata.org/entity/Q18209842,Q18209842,фильм-сказка,Чехословакия,65
http://www.wikidata.org/entity/Q18218472,Q18218472,документальный фильм,Канада,42
http://www.wikidata.org/entity/Q18220886,Q18220886,семейный фильм,Германия,58
http://www.wikidata.org/entity/Q18236548,Бибигон,сказка,СССР,18
http://www.wikidata.org/entity/Q18242359,Заяц-симулянт,комедия,СССР,499
http://www.wikidata.org/entity/Q18242359,Заяц-симулянт,экранизация литературного произведения,СССР,499
http://www.wikidata.org/entity/Q18243152,Капитанская дочка,драма,Россия,28
http://www.wikidata.org/entity/Q18243152,Капитанская дочка,экранизация романа,Россия,28
http://www.wikidata.org/entity/Q18326707,Q18326707,музыкальный фильм,США,74
http://www.wikidata.org/entity/Q18400868,Смешарики. Легенда о золотом драконе,комедийный фильм,Россия,80
http://www.wikidata.org/entity/Q18400868,Смешарики. Легенда о золотом драконе,приключенческий фильм,Россия,80
http://www.wikidata.org/entity/Q18400868,Смешарики. Легенда о золотом драконе,детский фильм,Россия,80
http://www.wikidata.org/entity/Q18408324,Последняя невеста Змея Горыныча,сказка,СССР,19
http://www.wikidata.org/entity/Q18431094,Q18431094,мультфильм,Япония,75
http://www.wikidata.org/entity/Q18431094,Q18431094,приключенческий фильм,Япония,75
http://www.wikidata.org/entity/Q18431094,Q18431094,семейный фильм,Япония,75
http://www.wikidata.org/entity/Q18431094,Q18431094,мультфильм,Испания,75
http://www.wikidata.org/entity/Q18431094,Q18431094,приключенческий фильм,Испания,75
http://www.wikidata.org/entity/Q18431094,Q18431094,семейный фильм,Испания,75
http://www.wikidata.org/entity/Q18509179,Махни крылом!,приключенческий фильм,Бельгия,90
http://www.wikidata.org/entity/Q18509179,Махни крылом!,приключенческий фильм,Франция,90
http://www.wikidata.org/entity/Q18517638,История игрушек 4,фэнтезийный фильм,США,100
http://www.wikidata.org/entity/Q18517638,История игрушек 4,комедийный фильм,США,100
http://www.wikidata.org/entity/Q18517638,История игрушек 4,боевик,США,100
http://www.wikidata.org/entity/Q18517638,История игрушек 4,приключенческий фильм,США,100
http://www.wikidata.org/entity/Q18517638,История игрушек 4,детский фильм,США,100
http://www.wikidata.org/entity/Q18534270,Странные чары,фэнтезийный фильм,США,99
http://www.wikidata.org/entity/Q18534270,Странные чары,комедийный фильм,США,99
http://www.wikidata.org/entity/Q18534270,Странные чары,приключенческий фильм,США,99
http://www.wikidata.org/entity/Q18534270,Странные чары,музыкальный фильм,США,99
http://www.wikidata.org/entity/Q18548026,Потрясающие приключения мышкетёров,комедийный фильм,Социалистическая Республика Румыния,81
http://www.wikidata.org/entity/Q18548026,Потрясающие приключения мышкетёров,приключенческий фильм,Социалистическая Республика Румыния,81
http://www.wikidata.org/entity/Q18581780,Феи: Легенда о чудовище,фэнтезийный фильм,США,76
http://www.wikidata.org/entity/Q18602771,Q18602771,немое кино,Норвегия,47
http://www.wikidata.org/entity/Q18603029,Q18603029,кроссовер,США,51
http://www.wikidata.org/entity/Q18603044,Скуби-Ду! Безумие лунного монстра,комедия ужасов,США,80
http://www.wikidata.org/entity/Q28700015,Q28700015,драматический фильм,Республика Корея,78
http://www.wikidata.org/entity/Q28700015,Q28700015,фильм ужасов,Республика Корея,78
http://www.wikidata.org/entity/Q28700015,Q28700015,музыкальный фильм,Республика Корея,78
http://www.wikidata.org/entity/Q28700015,Q28700015,фильм-тайна,Республика Корея,78
http://www.wikidata.org/entity/Q28700015,Q28700015,фильм-триллер,Республика Корея,78
http://www.wikidata.org/entity/Q28700917,Q28700917,драматический фильм,Республика Корея,83
http://www.wikidata.org/entity/Q28704028,Мавка: Лесная песня,фэнтезийный фильм,Украина,99
http://www.wikidata.org/entity/Q28704028,Мавка: Лесная песня,комедийный фильм,Украина,99
http://www.wikidata.org/entity/Q28704028,Мавка: Лесная песня,приключенческий фильм,Украина,99
http://www.wikidata.org/entity/Q28704028,Мавка: Лесная песня,музыкальный фильм,Украина,99
http://www.wikidata.org/entity/Q28704028,Мавка: Лесная песня,семейный фильм,Украина,99
http://www.wikidata.org/entity/Q28704028,Мавка: Лесная песня,кинофантастика,Украина,99
http://www.wikidata.org/entity/Q28704137,Виктор_Робот,детектив,Украина,80
http://www.wikidata.org/entity/Q28704137,Виктор_Робот,фантастика,Украина,80
http://www.wikidata.org/entity/Q28705763,Бременские разбойники,приключенческий фильм,Россия,73
http://www.wikidata.org/entity/Q28717933,Q28717933,документальный фильм,Норвегия,5
http://www.wikidata.org/entity/Q28720714,Муми-тролли и зимняя сказка,рождественский фильм,Финляндия,82
http://www.wikidata.org/entity/Q28720714,Муми-тролли и зимняя сказка,рождественский фильм,Польша,82
http://www.wikidata.org/entity/Q28779055,Невероятная история о гигантской груше,мультфильм,Дания,78
http://www.wikidata.org/entity/Q28779055,Невероятная история о гигантской груше,семейный фильм,Дания,78
http://www.wikidata.org/entity/Q28804247,Рапунцель: Дорога к мечте,фэнтезийный фильм,США,54
http://www.wikidata.org/entity/Q28804247,Рапунцель: Дорога к мечте,комедийный фильм,США,54
http://www.wikidata.org/entity/Q28804247,Рапунцель: Дорога к мечте,боевик,США,54
http://www.wikidata.org/entity/Q28804247,Рапунцель: Дорога к мечте,приключенческий фильм,США,54
http://www.wikidata.org/entity/Q28804247,Рапунцель: Дорога к мечте,музыкальный фильм,США,54
http://www.wikidata.org/entity/Q28804247,Рапунцель: Дорога к мечте,семейный фильм,США,54
http://www.wikidata.org/entity/Q28815158,Махнем на Луну!,детский фильм,Мексика,83
http://www.wikidata.org/entity/Q28815158,Махнем на Луну!,детский фильм,Чили,83
http://www.wikidata.org/entity/Q28815158,Махнем на Луну!,детский фильм,Аргентина,83
http://www.wikidata.org/entity/Q28815158,Махнем на Луну!,детский фильм,Перу,83
http://www.wikidata.org/entity/Q28840385,Монстры на каникулах 3,фэнтезийный фильм,США,97
http://www.wikidata.org/entity/Q28840385,Монстры на каникулах 3,комедийный фильм,США,97
http://www.wikidata.org/entity/Q28840385,Монстры на каникулах 3,комедия ужасов,США,97
http://www.wikidata.org/entity/Q28840385,Монстры на каникулах 3,фильм о монстрах,США,97
http://www.wikidata.org/entity/Q28840385,Монстры на каникулах 3,семейный фильм,США,97
http://www.wikidata.org/entity/Q28840385,Монстры на каникулах 3,фильм о вампирах,США,97
http://www.wikidata.org/entity/Q28840385,Монстры на каникулах 3,фильм о вервольфах,США,97
http://www.wikidata.org/entity/Q28869533,Волшебный парк Джун,комедийный фильм,Испания,85
http://www.wikidata.org/entity/Q28869533,Волшебный парк Джун,приключенческий фильм,Испания,85
http://www.wikidata.org/entity/Q28869533,Волшебный парк Джун,подростковый фильм,Испания,85
http://www.wikidata.org/entity/Q28869533,Волшебный парк Джун,семейный фильм,Испания,85
http://www.wikidata.org/entity/Q28869533,Волшебный парк Джун,комедийный фильм,США,85
http://www.wikidata.org/entity/Q28869533,Волшебный парк Джун,приключенческий фильм,США,85
http://www.wikidata.org/entity/Q28869533,Волшебный парк Джун,подростковый фильм,США,85
http://www.wikidata.org/entity/Q28869533,Волшебный парк Джун,семейный фильм,США,85
http://www.wikidata.org/entity/Q28922266,DC девчонки-супергерои: Межгалактические игры,боевик,США,77
http://www.wikidata.org/entity/Q28947878,Заячья школа,комедийный фильм,Германия,76
http://www.wikidata.org/entity/Q28947878,Заячья школа,приключенческий фильм,Германия,76
http://www.wikidata.org/entity/Q28947878,Заячья школа,семейный фильм,Германия,76
http://www.wikidata.org/entity/Q29016438,Ворон-обманщик,сказка,Россия,790
http://www.wikidata.org/entity/Q29016698,Заяц-слуга,сказка,Россия,800
http://www.wikidata.org/entity/Q29016698,Заяц-слуга,фильм-сказка,Россия,800
http://www.wikidata.org/entity/Q29017816,Как пан конём был,сказка,Россия,800
http://www.wikidata.org/entity/Q29018205,Крошечка-Хаврошечка,сказка,Россия,13
http://www.wikidata.org/entity/Q29018381,Не скажу!,фильм-сказка,Россия,800
http://www.wikidata.org/entity/Q29032459,Чепоги,сказка,Россия,13
http://www.wikidata.org/entity/Q29032902,Толкование сновидений,сказка,Россия,808
http://www.wikidata.org/entity/Q29032902,Толкование сновидений,фильм-сказка,Россия,808
http://www.wikidata.org/entity/Q29168223,Q29168223,мультфильм,Германия,70
http://www.wikidata.org/entity/Q29168223,Q29168223,экранизация литературного произведения,Германия,70
http://www.wikidata.org/entity/Q29346759,Стань легендой! Бигфут Младший,комедийный фильм,Бельгия,92
http://www.wikidata.org/entity/Q29346759,Стань легендой! Бигфут Младший,семейный фильм,Бельгия,92
http://www.wikidata.org/entity/Q29346759,Стань легендой! Бигфут Младший,комедийный фильм,Франция,92
http://www.wikidata.org/entity/Q29346759,Стань легендой! Бигфут Младший,семейный фильм,Франция,92
http://www.wikidata.org/entity/Q29348620,Дети против волшебников,фэнтезийный фильм,Россия,97
http://www.wikidata.org/entity/Q29348620,Дети против волшебников,приключенческий фильм,Россия,97
http://www.wikidata.org/entity/Q29348620,Дети против волшебников,семейный фильм,Россия,97
http://www.wikidata.org/entity/Q29348620,Дети против волшебников,религиозный фильм,Россия,97
http://www.wikidata.org/entity/Q29376228,Q29376228,боевик,Швеция,77
http://www.wikidata.org/entity/Q29376228,Q29376228,мультфильм,Швеция,77
http://www.wikidata.org/entity/Q29376228,Q29376228,семейный фильм,Швеция,77
http://www.wikidata.org/entity/Q29376228,Q29376228,боевик,Дания,77
http://www.wikidata.org/entity/Q29376228,Q29376228,мультфильм,Дания,77
http://www.wikidata.org/entity/Q29376228,Q29376228,семейный фильм,Дания,77
http://www.wikidata.org/entity/Q29512703,Том и Джерри: Вилли Вонка и шоколадная фабрика,музыкальный фильм,США,79
http://www.wikidata.org/entity/Q29512703,Том и Джерри: Вилли Вонка и шоколадная фабрика,экранизация романа,США,79
http://www.wikidata.org/entity/Q29563356,Q29563356,документальный фильм,Швейцария,90
http://www.wikidata.org/entity/Q29563356,Q29563356,документальный фильм,Германия,90
http://www.wikidata.org/entity/Q29588607,Человек-паук: Через вселенные,драматический фильм,США,116
http://www.wikidata.org/entity/Q29588607,Человек-паук: Через вселенные,драматический фильм,США,117
http://www.wikidata.org/entity/Q29588607,Человек-паук: Через вселенные,комедийный фильм,США,116
http://www.wikidata.org/entity/Q29588607,Человек-паук: Через вселенные,комедийный фильм,США,117
http://www.wikidata.org/entity/Q29588607,Человек-паук: Через вселенные,боевик,США,116
http://www.wikidata.org/entity/Q29588607,Человек-паук: Через вселенные,боевик,США,117
http://www.wikidata.org/entity/Q29588607,Человек-паук: Через вселенные,приключенческий фильм,США,116
http://www.wikidata.org/entity/Q29588607,Человек-паук: Через вселенные,приключенческий фильм,США,117
http://www.wikidata.org/entity/Q29588607,Человек-паук: Через вселенные,научно-фантастический фильм,США,116
http://www.wikidata.org/entity/Q29588607,Человек-паук: Через вселенные,научно-фантастический фильм,США,117
http://www.wikidata.org/entity/Q29588607,Человек-паук: Через вселенные,супергеройский фильм,США,116
http://www.wikidata.org/entity/Q29588607,Человек-паук: Через вселенные,супергеройский фильм,США,117
http://www.wikidata.org/entity/Q29588607,Человек-паук: Через вселенные,кинофантастика,США,116
http://www.wikidata.org/entity/Q29588607,Человек-паук: Через вселенные,кинофантастика,США,117
http://www.wikidata.org/entity/Q29908055,Отважный рыцарь,приключенческий фильм,Австрия,75
http://www.wikidata.org/entity/Q29908055,Отважный рыцарь,семейный фильм,Австрия,75
http://www.wikidata.org/entity/Q29908055,Отважный рыцарь,карикатурный мультфильм,Австрия,75
http://www.wikidata.org/entity/Q29908055,Отважный рыцарь,приключенческий фильм,Германия,75
http://www.wikidata.org/entity/Q29908055,Отважный рыцарь,семейный фильм,Германия,75
http://www.wikidata.org/entity/Q29908055,Отважный рыцарь,карикатурный мультфильм,Германия,75
http://www.wikidata.org/entity/Q29957412,Жил у бабушки козёл,сказка,СССР,9
http://www.wikidata.org/entity/Q29957412,Жил у бабушки козёл,мюзикл,СССР,9
http://www.wikidata.org/entity/Q4107934,Верните Рекса,драма,СССР,16
http://www.wikidata.org/entity/Q4107940,Верное средство,сказка,СССР,588
http://www.wikidata.org/entity/Q4113652,Влюблённое облако,сказка,СССР,959
http://www.wikidata.org/entity/Q4114632,Возвращение (мультфильм),научная фантастика,СССР,10
http://www.wikidata.org/entity/Q4114632,Возвращение (мультфильм),притча,СССР,10
http://www.wikidata.org/entity/Q4114643,Возвращение Буратино,комедийный фильм,Россия,74
http://www.wikidata.org/entity/Q4114643,Возвращение Буратино,приключенческий фильм,Россия,74
http://www.wikidata.org/entity/Q4127776,Всё наоборот,сказка,СССР,10
http://www.wikidata.org/entity/Q4134609,Где я его видел?,юмор,СССР,603
http://www.wikidata.org/entity/Q4143939,Горе — не беда,сказка,СССР,603
http://www.wikidata.org/entity/Q4147107,Гофманиада,фэнтезийный фильм,Россия,90
http://www.wikidata.org/entity/Q4147107,Гофманиада,биографический фильм,Россия,90
http://www.wikidata.org/entity/Q4147107,Гофманиада,исторический фильм,Россия,90
http://www.wikidata.org/entity/Q4155160,Дарю тебе звезду,притча,СССР,483
http://www.wikidata.org/entity/Q4155570,Два билета в Индию (мультфильм),научно-фантастический фильм,СССР,19
http://www.wikidata.org/entity/Q4156423,Девочка-дура,семейный фильм,Россия,411
http://www.wikidata.org/entity/Q4156429,Девочка и дельфин,поэзия,СССР,608
http://www.wikidata.org/entity/Q4156429,Девочка и дельфин,драма,СССР,608
http://www.wikidata.org/entity/Q4156662,Дед Мороз и серый волк,сказка,СССР,11
http://www.wikidata.org/entity/Q4156664,Дед Мороз и серый волк,рождественский фильм,СССР,17
http://www.wikidata.org/entity/Q4159510,Детство Ратибора,фильм-сказка,СССР,19.5
http://www.wikidata.org/entity/Q4161941,Динозаврик,сказка,СССР,9
http://www.wikidata.org/entity/Q4164279,Доктор Айболит (мультфильм),фильм-сказка,СССР,68
http://www.wikidata.org/entity/Q4165482,Дом для Кузьки,кукольный фильм,СССР,1071
http://www.wikidata.org/entity/Q4166779,Дорогая копейка,пропаганда,СССР,16
http://www.wikidata.org/entity/Q4166779,Дорогая копейка,сатира,СССР,16
http://www.wikidata.org/entity/Q4167615,Дракон (мультфильм),сказка,СССР,21.36
http://www.wikidata.org/entity/Q4172459,Дядя Миша (мультфильм),сказка,СССР,10
http://www.wikidata.org/entity/Q4172462,Дядя Стёпа — милиционер,детский фильм,СССР,19.48
http://www.wikidata.org/entity/Q4182638,Забор (мультфильм),притча,СССР,1
http://www.wikidata.org/entity/Q4185769,Q4185769,научно-фантастический фильм,Япония,53
http://www.wikidata.org/entity/Q4185769,Q4185769,меха,Япония,53
http://www.wikidata.org/entity/Q4185769,Q4185769,научно-фантастические аниме и манга,Япония,53
http://www.wikidata.org/entity/Q4185878,Замок лгунов,сатира,СССР,16
http://www.wikidata.org/entity/Q4189838,Звёздный патруль: Легенда об Орине,фэнтези,США,107
http://www.wikidata.org/entity/Q4189838,Звёздный патруль: Легенда об Орине,фэнтезийный фильм,США,107
http://www.wikidata.org/entity/Q4189838,Звёздный патруль: Легенда об Орине,приключенческий фильм,США,107
http://www.wikidata.org/entity/Q4189838,Звёздный патруль: Легенда об Орине,научно-фантастический фильм,США,107
http://www.wikidata.org/entity/Q4189838,Звёздный патруль: Легенда об Орине,детский фильм,США,107
http://www.wikidata.org/entity/Q4189838,Звёздный патруль: Легенда об Орине,фантастика,США,107
http://www.wikidata.org/entity/Q4191892,Зима в Простоквашино,сказка,СССР,15.48
http://www.wikidata.org/entity/Q4191892,Зима в Простоквашино,семейный фильм,СССР,15.48
http://www.wikidata.org/entity/Q4192096,Зимовье зверей,сказка,Беларусь,603
http://www.wikidata.org/entity/Q4193563,Золотой цыплёнок (мультфильм),сказка,СССР,595
http://www.wikidata.org/entity/Q4193714,"Золушка (мультфильм, 1979)",фильм-сказка,СССР,17
http://www.wikidata.org/entity/Q4195664,Иван Царевич и Серый волк,фэнтезийный фильм,Россия,86
http://www.wikidata.org/entity/Q4195664,Иван Царевич и Серый волк,комедийный фильм,Россия,86
http://www.wikidata.org/entity/Q4195664,Иван Царевич и Серый волк,приключенческий фильм,Россия,86
http://www.wikidata.org/entity/Q4195664,Иван Царевич и Серый волк,детский фильм,Россия,86
